site,event_start,season,NO3_kg_km2,SRP_kg_km2,event_NO3_SRP,turb_kg_km2,cluster,DOY,rain_event_total_mm,rain_event_hrs,rain_int_mmPERmin_mean,API_4d,solarRad_4d,q_4d,q_mm,NO3_1d,SRP_1d,turb_event_max,DO_pre_wet_15cm,Redox_pre_wet_15cm,SoilTemp_pre_wet_15cm,VWC_pre_wet_15cm,time_sinceLastEvent,multipeak,PET_mmHR,diff_airT_soilT
Hungerford,2018-10-27 22:00:00,fall,1.773687621744762,0.47078439339244116,8.33119391413481,15.599274336113288,2,300,18.8,53.75,0.005820433436532508,28.599796249999997,56.94097222222222,0.15011651275260418,1.2305737858767123,1.0023392297204676,0.002272488700418079,53.41866666666667,0.8979954747130802,0.8870195055098941,0.3262561564724514,0.4194689925332341,14.229166666666666,0,0.0015,-5.0690277777777775
Hungerford,2018-11-01 18:45:00,fall,92.91506111048734,3.2526156105935087,63.169223761342295,914.6495007709808,3,305,49.6,52,0.015872,61.291365,28.64670138888889,0.3254987524609375,15.639265607424658,2.4694000905102618,0.017210534920312007,231.39466666666667,0.8828117275342223,0.8925576415352535,0.32090568747878784,0.6408016949765233,2.5729166666666665,1,0.0612,0.998090277777778
Hungerford,2018-11-06 16:00:00,fall,24.086353335787585,0.20721800828763287,257.0370470659744,30.257952432640014,2,310,5.6000000000000005,8.166666666666666,0.011313131313131313,29.117487499999996,32.579861111111114,1.9111885131223958,3.855860723609589,6.6238012242219915,0.023342861616118996,13.082666666666666,0.8513929948737609,0.8727316002999899,0.2894685942997417,0.9107489941510728,1.1145833333333333,0,0.043,0.3185416666666665
Hungerford,2018-11-09 22:45:00,fall,40.110324621517265,0.7960216402481005,111.42521167438869,136.69023555063714,2,313,18.8,17.25,0.01807692307692308,24.2357575,40.7421875,0.8295496154609375,7.159219765746576,5.856691357410111,0.005495203005954441,45.122,0.898562685115054,0.8619609564427478,0.31230747009864374,0.8154555876092804,1.2916666666666667,0,0.0027,-3.9761805555555556
Hungerford,2018-11-13 10:15:00,fall,15.051481161757572,0.056738414809170155,586.6164085474411,18.572806380879626,2,317,7.6000000000000005,15,0.008397790055248619,23.4614375,58.05902777777778,1.151776101734375,2.9653478671952054,5.487609091600929,9.206547810836429e-4,9.552666666666667,0.9156961217298498,0.8707887195290812,0.1889195401529786,0.9228180588436327,1.0208333333333333,0,6e-4,-1.0564236111111112
Hungerford,2018-11-25 06:30:00,fall,73.70495668681839,7.171310086855625,22.7274315747286,504.80759766493236,3,329,12.8,97,0.002197424892703863,13.75,68.95138888888889,0.3390586754661458,15.403206555123287,3.7690200040166304,2.435000000000004e-4,111.43066666666667,0.945202267364594,0.8620492804714079,0.12984190222233447,0.7844188252432636,10.166666666666666,1,5e-4,-2.6902430555555554
Hungerford,2019-03-30 15:45:00,spring,39.300499277202036,1.7119696994351565,50.763804087041244,3332.3825648399793,2,89,10.6,4,0.043265306122448985,12.7755,144.55208333333334,3.5509009325321466,26.938151894197766,1.4689999275530017,0.11344873414831763,473.56,0.7411378064334204,0.7548258649486063,8.419280151547049e-4,0.71202280343083,0.041666666666666664,0,0.0866,0.4794444444444445
Hungerford,2019-04-02 08:45:00,spring,30.28130191555839,0.0449310877047717,1490.3208466638102,328.48437420270216,3,92,1.6,3.75,0.006956521739130435,10.42238875,101.6484375,5.229384464005893,18.655893569227274,1.735441473126588,0.0015304951728854041,52.190666666666665,0.5879293808992725,0.7712697836149389,8.419280151547049e-4,0.7494978126336296,0.020833333333333332,1,0.2361,-1.9619097222222222
Hungerford,2019-04-05 08:15:00,spring,21.414240001721492,0.0020816828055961172,22747.845823667227,100.23282979315117,3,95,2,6.416666666666667,0.005128205128205129,3.3718,211.171875,3.291355478806129,11.514341546881909,1.5340879452120935,3.06732490542864e-4,11.991333333333333,0.7568712891165477,0.7595345306693848,0.0029697007690245897,0.777805115749509,0,1,0.2302,-2.1568055555555556
Hungerford,2019-04-07 13:45:00,spring,75.60743674883793,1.290956124802991,129.5105649485948,796.2525028914664,3,97,13.600000000000001,56.666666666666664,0.003994126284875184,15.395975,155.33159722222223,2.8556656176982695,28.73437785203534,2.014421571918779,2.5070729522317373e-4,103.53066666666666,0.7510838746726497,0.7494492460089571,0.007046236107855989,0.8110137522567971,0,1,0.3661,0.9615277777777779
Hungerford,2019-04-12 14:30:00,spring,20.242643173275702,0.09073355320231787,493.34583544493483,113.7212909228658,2,102,2.4,0.4166666666666667,0.08,7.81861,117.07465277777777,3.256519343319732,9.586551876978655,2.742492723427087,0.002051777177692896,42.34133333333333,0.7994370978476043,0.7359240857850476,0.06187868989170278,0.9294020511695735,0.8645833333333334,0,0.2183,1.2792361111111112
Hungerford,2019-04-14 18:15:00,spring,24.121641073244998,0.30852950141434826,172.88699228729845,252.84057918150347,2,104,11.200000000000001,25,0.007441860465116279,13.366000000000001,188.46875,2.3669564161285943,10.394642749975572,1.8572919931744007,0.0032292431365914657,122.14733333333334,0.8475974006653894,0.7211283373794218,0.16717887761242667,0.9333231673672581,0.0625,0,0.0041,4.513576388888888
Hungerford,2019-04-19 20:00:00,spring,32.372753459705926,1.0055561498321393,71.1910631706887,1168.5554650285528,2,109,22.400000000000002,22.166666666666668,0.016779026217228467,23.637802500000006,128.82378472222223,1.9233531573194913,13.166803976191888,2.3705665955618405,0.0015567586402163557,350.5106666666667,0.8624286688285066,0.6998573678364772,0.17933323172820959,0.9269479344888523,3.1770833333333335,0,4e-4,9.701805555555556
Hungerford,2019-04-23 23:00:00,spring,18.002586488150122,0.39946303925402343,99.65761041214101,84.9019452533505,3,113,7.2,27.25,0.004390243902439025,25.44494,173.56076388888889,2.7518317293000134,8.42634431536082,2.464044509374213,0.0035176147640812836,20.720666666666666,0.8382292692070783,0.6765609842686999,0.35924581728383187,0.9260225001200377,2.2708333333333335,1,0.0071,1.5757986111111109
Hungerford,2019-04-26 11:45:00,spring,47.835744194069896,1.2097972100371284,87.43637047132576,1568.2544060231346,2,116,26.400000000000002,32.166666666666664,0.013643410852713178,32.708475,156.50434027777777,1.8964362412331104,17.46771321757014,2.258431152495813,0.0016415557403630485,262.206,0.8478670727997248,0.6497982114940668,0.30316839619034763,0.9281307825611572,0.3645833333333333,0,0.1209,0.24163194444444525
Hungerford,2019-05-01 21:15:00,spring,52.51535444967633,0.27071487867432875,428.96942712799876,227.79925184549222,3,121,16.8,57.25,0.004883720930232558,17.1258025,185.36805555555554,2.1943469533766184,20.038983544398928,2.6524510409732702,2.297784797646611e-4,39.48733333333333,0.8725595173522269,0.579460156982181,0.28300457743931934,0.9362632946251109,2.9583333333333335,1,8e-4,-1.911909722222222
Hungerford,2019-05-07 06:45:00,spring,8.391508631253293,0.017489514484137016,1060.997736807507,25.754873039857877,2,127,7,5.166666666666667,0.022222222222222223,14.021901249999999,172.35850694444446,2.14965220089397,3.8959617733023446,2.704355292858714,0.017177047120106002,9.828000000000001,0.7837109980509749,0.5619898487197537,0.465682616919677,0.9240794290079679,0.7708333333333334,0,0.0243,3.2091666666666665
Hungerford,2019-05-10 01:15:00,spring,38.53022171916397,3.006642356291243,28.338176582813958,NA,2,130,43.800000000000004,21.083333333333332,0.034488188976377954,49.801625,229.72829861111111,1.512923428179072,17.06575356606748,2.246735529074471,0.001518707867532403,128.6786666666667,0.8194287873451895,0.5849073071176736,0.43511962027057227,0.9252960131855898,1.6041666666666667,0,0.0106,-2.674305555555554
Hungerford,2019-05-13 22:00:00,spring,35.937281784528174,0.24886535073885868,319.3250257473267,315.4251793773606,2,133,18.2,34.333333333333336,0.008813559322033898,53.961111249999995,144.60763888888889,3.384016641226145,13.011240696146446,3.211666308726521,5.252812228153927e-4,114.16933333333336,0.5553347841502696,0.588332333115932,0.43326070073487205,0.9459762293216941,2.2291666666666665,0,0.0015,0.4982291666666665
Hungerford,2019-05-17 07:00:00,spring,9.333717063932154,0.00925584301375823,2229.9278788549777,17.752716296512713,2,137,3.4000000000000004,3.25,0.017,18.64457875,170.94270833333334,2.3245841151495568,3.404197926803298,3.185350561720012,0.011155311437548606,6.427333333333333,0.3646559927573163,0.5822810759742454,0.4845142300702681,0.9370914033739718,0.9479166666666666,0,0.0461,-1.4750694444444452
Hungerford,2019-05-19 07:00:00,spring,27.820921394125598,1.4079028415406636,43.69693635114899,1032.2764342781159,2,139,19.6,17.583333333333332,0.01849056603773585,22.831401250000003,182.5390625,1.7853678210974586,11.31034203982126,2.5101635637374415,9.543175571223301e-4,473.77066666666667,0.3289322708353329,0.5739356453947129,0.5059539664505863,0.9301808535577836,0.9895833333333334,0,0.0179,-0.5202430555555555
Hungerford,2019-07-12 00:00:00,summer,2.226074505672132,0.4319312726669569,11.39665003486905,49.322950377078556,1,193,25.6,9.166666666666666,0.04612612612612613,25.6,256.13368055555554,0.29780434050532006,1.3930318388178111,0.5044599304868631,0.031050734193563186,93.22533333333334,0.6143728171050069,0.7774791064082037,0.8309216297553167,0.32641146487125317,51.447916666666664,0,6e-4,1.8418229166666684
Hungerford,2019-07-30 16:00:00,summer,1.1743193813927177,0.16461556269201774,15.77493226784471,61.014759003618906,1,211,29.8,1.1666666666666667,0.3973333333333333,37.5615,231.77864583333334,0.23574038849206352,1.1652610565881703,0.11966007828907893,0.024247451126769737,153.4286666666667,0.7431174540498527,0.7870833537306187,0.8887968453933217,0.24425864073857442,17.4375,0,0.1749,3.557326388888889
Hungerford,2019-08-08 06:15:00,summer,6.397850675727593,0.6885571295199673,20.546898967830874,136.477679090563,1,220,49.6,29.416666666666668,0.0280225988700565,61.39432125,238.515625,0.3030147153489559,3.349542755394654,0.0032178033214745275,0.0583325291056484,134.32933333333335,0.7097970135790541,0.8746548363794902,0.8339331818541506,0.35135577586941,7.65625,0,0.0026,2.2049826388888896
Hungerford,2019-09-02 07:00:00,fall,6.625427411338027,0.9167768160816594,15.980944506949406,91.13995545752775,1,245,49.4,59.083333333333336,0.013915492957746477,53.51539999999999,200.87065972222223,0.42731919629338916,5.819449100153583,0.03623154382603916,0.06905335963998516,38.172,0.7453731801366925,0.92846555638505,0.7686694763378243,0.37212779849699146,23.645833333333332,1,0.0198,-1.4084375000000016
Hungerford,2019-10-17 03:00:00,fall,51.34744091363935,4.301524058233604,26.396637778534846,1211.9088075743266,2,290,40.4,30.916666666666668,0.021720430107526882,40.4,121.13194444444444,0.6929171047796664,12.974471183041084,2.6668284247667957,2.2265406215025068e-4,290.04866666666663,0.6066547083064469,0.684160022660707,0.47601741685236554,0.5449901497577574,7.71875,0,0.0012,-1.5658854166666671
Hungerford,2019-10-23 01:15:00,fall,16.759582691194275,0.05100659140495957,726.5894102273039,17.19271768686481,2,296,7.800000000000001,7.166666666666667,0.01793103448275862,7.971475000000001,96.8046875,1.2368027645045772,4.908026845529189,3.96550576406018,5.347787136644747e-4,5.3,0.4755553910824742,0.5661793482780355,0.3857458464966435,0.8716614097753498,3.40625,0,4e-4,1.3401736111111102
Hungerford,2019-10-27 09:15:00,fall,35.17450608715585,1.9428552485493211,40.034990365654345,648.0593812109342,2,300,22.8,24.25,0.015616438356164383,23.28870375,80.33680555555556,1.0976712604297898,10.988544583770405,3.2213975260784804,1.0425000000000015e-4,334.4386666666667,0.5640753968151787,0.578608299550277,0.4075732624104988,0.8623239411649869,2.3229166666666665,0,0.0159,-4.064409722222222
Hungerford,2019-10-31 04:00:00,fall,53.39207804592629,10.537440154428674,11.20453579462876,3939.191245439475,2,304,64.4,26.666666666666668,0.04012461059190031,83.04790625,66.77517361111111,1.9105328918969826,27.16570502099164,3.7761302169994035,0.0026265503679062737,484.35,0.4426234817159014,0.49315125443972957,0.465613972180396,0.8730026342459629,1.3645833333333333,0,4e-4,2.2976736111111116
