site,event_start,DOY,season,NO3_kg_km2,SRP_kg_km2,event_NO3_SRP,turb_kg_km2,rain_event_total_mm,rain_event_hrs,rain_int_mmPERmin_max,rain_int_mmPERmin_mean,rain_1d,rain_2d,rain_3d,rain_4d,rain_7d,rain_14d,rain_30d,API_4d,q_event_max,q_event_delta,airT_1d,airT_4d,solarRad_1d,solarRad_4d,dewPoint_1d,dewPoint_4d,q_event_dQRate_cmsPerHr,q_1d,q_4d,q_mm,NO3_1d,SRP_1d,turb_1d,turb_event_max,gw_event_max_well1,gw_event_max_well2,gw_event_max_well3,gw_event_max_well4a,gw_event_max_well5,gw_event_delta_well1,gw_event_delta_well2,gw_event_delta_well3,gw_event_delta_well4a,gw_event_delta_well5,gw_1d_well1,gw_1d_well2,gw_1d_well3,gw_1d_well4a,gw_1d_well5,gw_4d_well1,gw_4d_well2,gw_4d_well3,gw_4d_well4a,gw_4d_well5,gw_1d_allWells,gw_4d_allWells,DO_pre_WWp1_15cm,Redox_pre_WWp1_15cm,SoilTemp_pre_WWp1_15cm,VWC_pre_WWp1_15cm,DO_pre_WWp1_30cm,Redox_pre_WWp1_30cm,SoilTemp_pre_WWp1_30cm,VWC_pre_WWp1_30cm,DO_pre_WWp1_45cm,Redox_pre_WWp1_45cm,SoilTemp_pre_WWp1_45cm,VWC_pre_WWp1_45cm,DO_pre_WWp6_15cm,Redox_pre_WWp6_15cm,SoilTemp_pre_WWp6_15cm,VWC_pre_WWp6_15cm,DO_pre_WWp6_30cm,Redox_pre_WWp6_30cm,SoilTemp_pre_WWp6_30cm,VWC_pre_WWp6_30cm,DO_pre_WWp6_45cm,Redox_pre_WWp6_45cm,SoilTemp_pre_WWp6_45cm,VWC_pre_WWp6_45cm,DO_pre_WWp8_15cm,Redox_pre_WWp8_15cm,SoilTemp_pre_WWp8_15cm,VWC_pre_WWp8_15cm,DO_pre_WWp8_30cm,Redox_pre_WWp8_30cm,SoilTemp_pre_WWp8_30cm,VWC_pre_WWp8_30cm,DO_pre_WWp8_45cm,Redox_pre_WWp8_45cm,SoilTemp_pre_WWp8_45cm,VWC_pre_WWp8_45cm,DO_pre_dry_15cm,DO_pre_dry_30cm,DO_pre_dry_45cm,Redox_pre_dry_15cm,Redox_pre_dry_30cm,Redox_pre_dry_45cm,SoilTemp_pre_dry_15cm,SoilTemp_pre_dry_30cm,SoilTemp_pre_dry_45cm,VWC_pre_dry_15cm,VWC_pre_dry_30cm,VWC_pre_dry_45cm,DO_pre_wet_15cm,DO_pre_wet_30cm,DO_pre_wet_45cm,Redox_pre_wet_15cm,Redox_pre_wet_30cm,Redox_pre_wet_45cm,SoilTemp_pre_wet_15cm,SoilTemp_pre_wet_30cm,SoilTemp_pre_wet_45cm,VWC_pre_wet_15cm,VWC_pre_wet_30cm,VWC_pre_wet_45cm,time_sinceLastEvent,multipeak,PET_mmHR,diff_airT_soilT
Wade,2018-06-18 12:45:00,169,summer,0.014718132590942488,4.848378972603463e-4,67.12871245067562,0.07141249837203592,24.400000000000002,19.916666666666668,0.27999999999999997,0.020333333333333335,0,0,0.4,19.8,29,44,73,40.54437125,0.038884475,0.037475919,22.241666666666667,16.071319444444445,173.76736111111111,146.09201388888889,15.066666666666666,12.165295138888888,0.0030592586938775514,0.0013284099739583337,0.010786126713107639,0.09031495664371257,0.19041849023427432,0.004328783522653732,0.10224305555555555,6.366,-0.0624997605,-0.071,0.009,-0.026,-0.0334997605,0.2969964025,0.01850143900000001,0.03,0.07400000000000001,0.2789996,-0.3728697933333333,-0.10633331417708333,-0.023119774177083333,-0.22980645819270834,-0.4535103791927083,-0.23715562026822917,-0.09480998116796875,-0.008096936391927084,-0.12595476618489584,-0.2717341158476563,0.5077092210726235,0.7080810875884362,18.264073680555555,586.5958333333333,13.636111111111111,0.24555902777777777,19.156632708333333,617.3690972222222,12.15,0.2210625,18.408381180555555,606.8527777777778,10.839236111111111,0.09504861111111111,16.86258,-350.00590277777775,12.771180555555555,0.6420729166666667,9.94089357638889,-376.00138888888887,11.332291666666666,0.7569097222222223,-0.5866657274305556,278.6927083333333,10.439930555555556,0.6036597222222222,19.006210347222222,574.7045138888889,12.422916666666667,0.15112847222222223,19.26188972222222,301.0451388888889,11.736805555555556,0.44043055555555555,18.49800777777778,633.3333333333334,10.725694444444445,0.36965625,0.5135965766961433,0.5564024347795755,0.5565594304505762,0.31065517546006,0.5632674435430298,0.520238464408109,0.7141240571795113,0.6750036802404709,0.6470948737962109,0.40590157447089886,0.36080618705531736,0.25834997411158067,0.6179468850745561,0.5439169673246955,0.529937836891595,0.6664684986042233,0.4674783701414955,0.786127337376469,0.7036322547509194,0.6732438871801634,0.644348787150332,0.5753564767162793,0.5499697021167494,0.4589016769014632,2.9756944444444446,NO,0.0365,8.963368055555556
Wade,2018-07-25 22:15:00,206,summer,0.021802321261459316,2.932164423685388e-4,164.42451898885108,0.14739800372448503,38.800000000000004,20.75,0.44000000000000006,0.03104,0,5.2,5.800000000000001,8.4,8.4,20,54.6,46.125141250000006,0.037104686,0.036200975499999996,23.54722222222222,21.767473958333333,81.06944444444444,90.03211805555556,20.09486111111111,18.83993923611111,0.01113876169230769,3.8236199479166696e-4,3.9870391536458424e-4,0.06824481952095808,0.42998241497931394,0.0020506149130280404,0.01819444444444444,10.985999999999999,-0.097001439,-0.08500048,-0.008,-0.04100048,-0.0449995205,0.45747146299999997,0.04599952,0.060499280999999995,0.1359976015,0.46399999999999997,-0.6190875241979167,-0.21484912819270832,-0.23779156921875,-0.30759327288541666,-0.6123162686458333,-0.6022820495664063,-0.20539700655989584,-0.23252596068359374,-0.3139778416966146,-0.6152379448697917,0.030291306415559285,0.010944658632756874,17.722262942708333,551.4984375,18.041927083333334,0.12758854166666667,18.961297864583333,619.3408854166667,16.039322916666666,0.1284375,18.233257864583333,589.93671875,14.344010416666666,0.07403124999999999,20.029803125,-370.6236979166667,16.689583333333335,0.5356041666666667,17.600903359375,-370.37708333333336,14.757552083333334,0.47755729166666666,-0.6872058239583333,528.0450520833333,13.390364583333334,0.5709895833333333,19.165712526041666,476.1385416666667,16.43359375,0.1229765625,19.325430677083332,193.10625,15.595833333333333,0.4052057291666667,18.240833463541666,544.37265625,14.315364583333334,0.3491171875,0.45692243027979246,0.5618728487932491,0.5845355736402734,0.4547814608749216,0.5172351654487101,0.7326200409800836,0.9518997417129478,0.9089381134216293,0.8803144846347454,0,0,0.026781396785565834,0.7342596561337351,0.6431235286332966,0.43123717868949657,0.4868008121589493,0.3442359733375315,0.8396056077050079,0.9450527590179991,0.914201422208817,0.8850182771988065,0,0,0.08687278002901526,35.99652777777778,NO,0.0251,6.157248263888885
Wade,2018-07-27 20:45:00,208,summer,0.014030790898763225,2.410539720408228e-4,128.712292507794,0.10642706912117963,10,1.5,0.24,0.10526315789473684,0.6000000000000001,38.800000000000004,39.4,39.800000000000004,47.800000000000004,59.400000000000006,94,45.88572750000001,0.064410944,0.063464483,20.24020833333333,22.18845486111111,116.36805555555556,103.89930555555556,18.9984375,20.050763888888888,0.013360943789473684,0.0016487758802083336,0.003809435726562501,0.053590625299401194,0.2893157490309285,0.0029097130929182694,0.08186805555555556,7.9559999999999995,-0.08400048,-0.097,0.003,-0.029,-0.0455002395,0.2790076735,0.03849976050000001,0.0284997605,0.19299856099999999,0.37099952100000005,-0.22960910688020833,-0.13182799675520834,-0.021604175807291667,-0.12795289933333334,-0.262369790828125,-0.396250711109375,-0.156628920609375,-0.12188401049479167,-0.2180205918671875,-0.40114006442057293,0.6560166937382654,0.374521847294617,17.40542125,561.85,18.532291666666666,0.21851041666666668,18.374331458333334,599.0552083333333,17.211458333333333,0.12966666666666668,17.61987625,562.965625,15.509375,0.07119791666666667,14.294186354166667,-324.7125,17.511458333333334,0.6323541666666667,6.072903614583333,-367.3510416666667,15.649999999999999,0.8187291666666666,-0.720022753125,224.89583333333334,14.2375,0.6093541666666666,18.647953541666666,469.0260416666667,17.352083333333333,0.16108333333333333,18.4700053125,188.05208333333334,16.576041666666665,0.4419375,17.338033229166665,532.790625,15.126041666666666,0.37673958333333335,0.35127608675698757,0.3805207311691231,0.37244398811169305,0.5188624810562873,0.518522298299561,0.6269974246502352,0.9964140510270222,0.9852043360846904,0.9557195502408942,0.2867853920824941,0.12672254292183405,0.02851352061355209,0.4745276715621908,0.4348113362717564,0.2542111392411081,0.5845212220522062,0.34384335063356525,0.6452653522361139,0.997997914689484,0.9761862448521174,0.9464729021723358,0.5694749805200636,0.6465820048635502,0.5336778586507558,0.7951388888888888,NO,0.0677,2.090729166666666
Wade,2018-08-17 23:45:00,229,summer,0.2560245808704009,0.010348832571168875,54.70694566770411,51.46672630193382,31.6,13.75,0.5599999999999999,0.038072289156626506,2.4,2.4,12.200000000000001,12.200000000000001,12.200000000000001,64.8,123.4,42.282275,2.772501457,2.771625836,16.381875,19.367100694444446,44.107638888888886,88.73958333333333,15.757465277777778,18.01051215277778,0.692906459,6.212695625000003e-4,7.876157786458343e-4,1.567662920784431,0.29862227768037025,0.0026703982986785594,0.1353472222222222,108.71266666666666,-0.0864997605,-0.0695002395,0.015,-0.011001439,-0.028001918,0.35450839300000003,0.041499760499999996,0.022,0.0954988005,0.1609976025,-0.4841703545625,-0.12221328520833333,-0.008734365854166667,-0.24562950891666666,-0.5126883801041667,-0.4555904532734375,-0.1262809007174479,-0.015899934223958332,-0.23834744913671874,-0.47894814045833334,0.43004610774130975,0.42854986311640003,17.40281453125,558.7153645833333,18.171875,0.1944375,18.343774947916668,598.64609375,17.336458333333333,0.1915625,17.442257708333333,590.67734375,16.106510416666666,0.07454166666666666,17.3548504375,-347.01536458333334,17.540625,0.5902239583333333,16.475896226415095,-323.41822916666666,16.079427083333332,0.64271875,NA,518.2325520833333,14.92890625,0.5820026041666666,18.609254375,454.41770833333334,17.388802083333335,0.14577604166666666,18.472308125,237.36927083333333,16.85703125,0.42284635416666666,17.438346041666666,580.47890625,15.884635416666667,0.35642447916666664,0.3460357208272317,0.35129380907272856,0.2953122515577235,0.4039577445346208,0.4192438050800019,0.5699912683848181,0.9866432970102506,1,1,0.2792877989849392,0.25013459195543414,0.10458556376633578,0.5455672678600776,0.5630196271094254,0.1630779226961085,0.5129473779781638,0.4906791703016358,0.8727176959033507,1,1,1,0.3262850995287688,0.31244699943424564,0.21337025703863327,20.43402777777778,NO,0.0011,-1.5950781250000006
Wade,2018-09-03 14:45:00,246,fall,0.5354531070728092,0.016685433426327608,70.96367787595725,136.56720999577178,51.8,5.916666666666667,0.76,0.1438888888888889,0,0,0,0,8.200000000000001,17.400000000000002,112.8,51.8,3.0353313445000003,3.0349517140000004,23.26861111111111,18.117673611111112,78.92361111111111,78.20052083333333,20.559270833333333,15.817213541666666,0.6744337142222223,4.3878643229166707e-4,5.998918541666677e-4,2.9399847985508982,0.30732093345930356,0.0027719484385965447,0.7973611111111111,127.91400000000002,-0.087000959,-0.062001439,0.0135002395,-0.020501198999999998,-0.038001439,0.5559985614999999,0.12749784200000003,0.23849976,0.30899856149999994,0.583497842,-0.64837875365625,-0.18086961594270834,-0.21294261341145834,-0.326984356671875,-0.6119948133072917,-0.6101349564322917,-0.1484320493515625,-0.14621861261979166,-0.3221158791640625,-0.5870130143828125,0.06800765658292729,0.15041534633606587,17.578539114583332,562.9442708333333,16.90546875,0.16528125,18.805946666666667,611.4921875,16.56484375,0.16476822916666667,17.862162526041665,598.5815104166667,15.719270833333333,0.08348697916666667,17.9170896875,-367.67161458333334,16.590885416666666,0.5694140624999999,16.3795978125,-348.8078125,15.66484375,0.5607838541666667,NA,538.8549479166667,14.798177083333332,0.5675598958333333,19.283384348958332,496.49921875,16.467447916666668,0.13859895833333333,18.841865416666668,228.05598958333334,16.17369791666667,0.4136796875,17.924419479166666,588.2080729166667,15.544010416666667,0.3549322916666666,0.4567036506879857,0.49225788934279646,0.44241150676520735,0.4009431414502784,0.47928809092413865,0.5498310986594134,0.9275334727769284,0.9632410436745972,0.9815553067914617,0.20127415362174958,0.17333915096360739,0.09849650956695939,0.7047315930525949,0.5905364529071525,0.33499577270364633,0.5208627091817906,0.4296748851106975,0.8934352608602951,0.94300063831191006,0.9640165352020189,0.9830249804653868,0.20759261892736247,0.15578782952625675,0.07041398902186183,15.48263888888889,NO,0.1824,6.316006944444442
Wade,2018-09-11 01:15:00,254,fall,0.013927735906677377,3.9878775397339777e-4,77.2308607464208,0.17186251034135927,13.200000000000001,24.416666666666668,0.04,0.008979591836734694,0,0,0,0,53.2,61.4,114.4,13.200000000000001,0.062976195,0.0620586415,9.497256944444445,10.40407986111111,57.21180555555556,78.29947916666667,7.343576388888889,7.732543402777778,0.011820693619047619,8.814895000000003e-4,0.0012844648541666674,0.0823138719251497,0.21687850293974867,0.0025670688792463234,0.23352777777777778,8.11,-0.194,-0.07,9.99041e-4,-0.04100048,-0.050000959,0.419005276,0.022999040999999998,0.0209985615,0.273498801,0.507498322,-0.5756668015520834,-0.10454722303125,-0.03308752086458333,-0.30963018916145835,-0.5654687399635416,-0.5400548852513021,-0.10044180217838541,-0.0200537064296875,-0.30959897102343753,-0.5365976722669271,0.3439023344793245,0.3583004782940113,17.934306744791666,587.70546875,14.157291666666666,0.2203046875,18.69989875,623.2721354166666,15.710677083333334,0.22990104166666667,17.550853229166666,620.3416666666667,15.63046875,0.09616666666666666,18.764436015625,-370.61953125,14.453385416666666,0.571421875,17.020293411458333,-335.90260416666666,14.875,0.5919765625,NA,569.95078125,14.64140625,0.5725442708333333,19.511124713541665,507.78515625,14.29765625,0.14559895833333333,18.582081510416668,198.34622395833333,14.769791666666666,0.42644010416666667,17.973761510416665,551.74921875,15.0015625,0.35776302083333333,0.5211033222103789,0.4641248000024999,0.35934853319696275,0.6033114982490091,0.5972381345650679,0.6207149180909225,0.8024850333317264,0.9179268832978565,0.9747036058950058,0.3081603326543413,0.31332232697668466,0.21307201626064362,0.7755434225752091,0.5782451529296687,0.35244740711332256,0.5290381681071235,0.4178618199438152,0.8727082025422412,0.8118440521089509,0.8922446926753791,0.958011801444478,0.24253211982801517,0.25242368544474914,0.12631471160845875,6.871527777777778,NO,4e-4,-5.275920138888889
Wade,2018-09-26 14:00:00,269,fall,0.4052811223034383,0.02756784111232669,32.50916265360617,133.98669330525118,NA,NA,NA,NA,0.2,0.2,0.4,0.8,8.4,10.200000000000001,85.60000000000001,NA,3.501040443,3.498815756,13.991493055555555,9.598255208333333,30.756944444444443,61.096354166666664,12.852291666666666,6.7625,0.7775146124444444,0.001882183979166667,0.0014830913736979174,3.8668710113892217,0.14234266594020056,0.0026377763643213223,0.08479166666666667,128.84733333333335,-0.125,-0.055,0.024000479499999998,-0.0189995205,-0.036499760500000006,0.463996163,0.040992326,0.09599472449999999,0.27591990450000003,0.5174973614999999,-0.60333780453125,-0.104092520125,-0.12698464925520833,-0.294504540234375,-0.556588187828125,-0.5880324737317708,-0.11357142818229167,-0.120884826546875,-0.3016197651471354,-0.5609518157903646,0.2809701331635717,0.24670215407874027,18.12954265625,577.3411458333334,11.809895833333334,0.19532552083333335,19.224857005208335,617.4268229166667,13.3265625,0.1860390625,18.066309505208334,618.9700520833334,13.673958333333333,0.0884375,19.851480416666668,-386.57786458333334,12.142708333333333,0.5708463541666666,NA,-317.53489583333334,12.8875,0.5779427083333333,NA,563.94609375,13.171875,0.5675625,19.830633567708333,427.53984375,12.194791666666667,0.1421640625,19.110320260416668,101.737734375,12.70234375,0.4231484375,18.547118515625,468.47447916666664,13.188020833333333,0.3594921875,0.5843451463294173,0.6064092529162617,0.5324407439782896,0.5759749254589244,0.6025019469333237,0.6300878754826955,0.6689837325238885,0.7756407933740027,0.8450018896377063,0.26899583651169306,0.22317097728525975,0.12498739335891053,0.872251634211467,0.804901374769082,0.5552363192767812,0.38469732184246325,0.33351311265405437,0.7791630679527379,0.6773115853782721,0.7578450108744745,0.8372501686408033,0.22719799896935683,0.21872081022627143,0.08336513704586473,14.57638888888889,NO,0.0923,1.525998263888889
Wade,2018-10-02 03:00:00,275,fall,1.2162407722495765,0.07560397314639389,35.573541598292785,16.00083357473136,25.200000000000003,28.416666666666668,0.16,0.01473684210526316,4.6000000000000005,4.6000000000000005,5.6000000000000005,8.8,9.6,17.8,86.8,33.033795000000005,2.7744276645,2.6902736025,8.369097222222223,10.208932291666667,53.30902777777778,52.57725694444444,7.808298611111111,8.942204861111112,0.2502580095348837,0.09037039797916667,0.10682501455989583,11.848827071856288,0.12239309937863042,0.003829133950364601,0.12001388888888888,4.866,-0.09000048,-0.041,0.038,-0.011,-0.026,0.10799952000000002,0.023,0.016,0.061,0.27299999999999996,-0.24834969110416666,-0.0727290975625,0.0170312466875,-0.07380225733333333,-0.18842742305729165,-0.3012038804388021,-0.07782541529166667,0.013437464830729167,-0.07901459684895833,-0.28078003034505206,0.8116642121894149,0.7521013522280117,17.94865315104167,575.521875,12.242447916666666,0.24305729166666665,18.860528541666667,609.5338541666666,13.263541666666667,0.2791197916666667,17.598178177083334,609.8453125,13.36328125,0.11494791666666668,16.648630656167978,-353.2640625,12.386089238845145,0.6029422572178478,NA,-287.34791666666666,12.62230971128609,0.7451049868766404,-0.4030130158333333,349.6557291666667,12.673753280839895,0.6022020997375328,19.24095421875,440.23203125,12.419010416666667,0.16226302083333333,18.966927838541668,144.17786458333333,12.6984375,0.4428671875,17.96821140625,471.875,12.899739583333334,0.3665833333333333,0.5289459645627032,0.5172536875327772,0.4276866484171591,0.5784129303295137,0.6421586447215598,0.5887684158734274,0.682811864306971,0.7638392803835446,0.8177059899718531,0.39959834515926285,0.4446826244844619,0.361732821927162,0.6627494617732134,0.7826279958536814,0.5334636393322455,0.4794268931194624,0.44504027307613564,0.6543032603617069,0.6915631744644489,0.7484872904888296,0.8076631551327487,0.44388540690101086,0.542393062622483,0.4361898705639508,4.645833333333333,NO,4e-4,-4.34040798611111
Wade,2018-10-06 22:45:00,279,fall,0.12138756272488037,0.00918537452467975,29.223315578277113,0.3873933752974132,8.200000000000001,19.833333333333332,0.08,0.006861924686192469,0,0,1.4000000000000001,2.6,31.400000000000002,36.800000000000004,60.400000000000006,10.3777325,0.315403112,0.22648363449999998,8.057673611111111,9.523862847222222,40.447916666666664,40.140625,5.871597222222222,8.197118055555556,0.02013187862222222,0.11597099122916667,0.41170174286067707,2.0019773210658682,0.09821635607813126,0.0038059089885476467,0.1584236111111111,0.3746666666666667,-0.125,-0.066,0.0215002395,-0.045500719,-0.047,0.21300000000000002,0.04898992799999999,0.023500719,0.038,0.35550023950000004,-0.311236425828125,-0.0787131195,0.00437932640625,-0.07611500963020833,-0.3531146116510417,-0.21958373078385415,-0.07396057592057291,0.011466781485677084,-0.06503419762239583,-0.1733242223971354,0.7178658865835427,0.8333004308633176,17.920051145833334,589.2579861111111,10.828125,0.25123958333333335,18.829785277777777,609.771875,11.849652777777777,0.29054166666666664,17.550445868055554,607.134375,12.182291666666666,0.13229861111111113,NA,-292.87118055555555,NA,NA,NA,-235.58854166666666,NA,NA,NA,155.29722222222222,NA,NA,19.227164479166667,429.94305555555553,11.127083333333333,0.16867361111111112,19.028815590277777,146.5125,11.48611111111111,0.45333680555555556,18.08767739583333,455.7114583333333,11.859027777777778,0.3908993055555556,0.5247231482185415,0.5067434374502444,0.42066869586750255,0.6119924417250622,0.6471029069239621,0.5649007024808157,0.6001747362675048,0.6749864229445066,0.7345748333118042,0.44541710492023356,0.5022389088929967,0.436010628858899,0.512414613256005,0.7922411213356,0.3927379735002965,0.606726132493354,0.5487026487678524,0.5202679229875329,0.6259159574964605,0.661290940642569,0.720145313226038,0.34032828429756357,0.3841442714720207,0.23688316034509072,3.3506944444444446,NO,5e-4,-3.225572916666666
Wade,2018-10-11 07:15:00,284,fall,0.04274686788813222,0.12320917596556287,0.7672085098358371,11.640327441784182,20.2,12.666666666666666,0.44000000000000006,0.026405228758169936,0,0.6000000000000001,0.6000000000000001,4.2,10,44.6,64.60000000000001,23.673722499999997,2.819219394,2.714465966,19.972291666666667,15.154913194444445,45.19444444444444,30.9609375,17.90920138888889,13.903376736111111,0.18403159091525426,0.10920378558854167,0.15295479438020834,10.49335631571557,0.006743452255094629,0.004785436643808091,0.11680555555555555,4.199333333333334,-0.087,-0.061,0.025,-0.034,-0.047,0.2575002395,0.03050071900000001,0.0434997605,0.09198753000000001,0.3940004795,-0.33368224670833335,-0.09716683402083333,-0.015521194723958333,-0.09749992591666666,-0.4164218766510417,-0.22965893096484374,-0.08606741211588542,-0.0017990087187500002,-0.0887804065234375,-0.24198960354166668,0.6378021348498556,0.7634072379478871,17.343632916666667,566.4515625,14.558333333333334,0.24881770833333333,18.479534739583332,596.4453125,12.936979166666667,0.28608854166666664,17.555294010416667,588.2302083333333,12.3078125,0.12678125,17.71059208955224,-251.0109375,14.72089552238806,0.5992388059701492,18.291459253731343,-206.63385416666665,12.732835820895522,0.6966716417910448,-0.6221001791044776,116.44239583333334,11.882089552238806,0.6003283582089552,18.562825989583335,383.5234375,13.84375,0.16029166666666667,18.741015520833333,117.3265625,13.092708333333333,0.4403385416666667,17.9757921875,419.6890625,12.304166666666667,0.3668020833333333,0.38997646982990286,0.4344091902328565,0.3953445552095665,0.47316566853785347,0.5035075405255982,0.43230166346325233,0.7701624685967805,0.7326100869915969,0.7425120251497913,0.4398297715867427,0.4785744206647529,0.4031082497422015,0.544830845729662,0.6062331074645124,0.4188301261051658,0.6425374181520933,0.5687843191573086,0.4580554497205065,0.8065884799879799,0.7647681202518604,0.7558643677674776,0.420177625853954,0.4613213763991578,0.41881215319186915,2.392361111111111,NO,0.0014,5.729713541666667
Wade,2018-10-15 18:30:00,288,fall,0.0425212187412259,0.007925047782840427,11.864678641567789,0.2976736539556886,3.8000000000000003,6,0.08,0.010410958904109589,0,0,0.6000000000000001,10.200000000000001,21.400000000000002,56.400000000000006,74.4,12.133684999999998,0.291133891,0.161259205,4.849722222222222,6.744019097222222,23.072916666666668,44.45225694444444,2.5677083333333335,4.403333333333333,0.015358019523809522,0.17016180665104166,0.6352929968242188,1.5531923618083832,0.03597879598609922,0.004414483651674342,0.15829166666666666,0.2986666666666667,-0.145000959,-0.06,0.022500239499999998,-0.056000959,-0.082000959,0.08599808199999998,0.02899952,0.0624872895,0.037997122999999994,0.334997123,-0.2716975477864583,-0.07376066894270833,0.0070781258177083336,-0.077213091203125,-0.38154171495833333,-0.1923733296796875,-0.07113831620963541,0.013738196604166667,-0.07080552038411458,-0.21240104501041668,0.7294256207743656,0.8312789819306536,17.892862673611113,611.6965277777778,10.484375,0.25650347222222225,18.69141684027778,629.8913194444444,12.358333333333333,0.2945798611111111,17.411651180555555,626.4402777777777,12.753819444444444,0.13447916666666668,10.524573565217391,-368.76180555555555,10.938695652173912,0.6090782608695652,19.883496304347826,-289.86909722222225,11.889565217391304,0.787404347826087,-0.6615447504347826,64.11791666666667,12.025217391304349,0.6002347826086957,19.330801805555556,457.59722222222223,10.840625,0.16671180555555556,19.045458958333334,170.98229166666667,11.552430555555556,0.4518263888888889,18.06598465277778,481.75138888888887,12.09375,0.3865868055555556,0.5200564606340184,0.4616697282776962,0.3759658380755679,0.7320610979714237,0.6112291842557576,0.6706200130829113,0.5944293763136571,0.7082121503047152,0.7727908952236436,0.4666766384959018,0.5197175698150278,0.45089731881696166,0.5232696872479277,0.6494711265241646,0.4139000326108911,0.4664080786143475,0.4734559545480005,0.4937032698413919,0.5994917199938643,0.6868357956547761,0.7541725874442374,0.4875688822794002,0.6401369782922435,0.473997942292215,2.9166666666666665,NO,0.0118,-6.3268402777777775
