site,event_start,DOY,season,NO3_kg_km2,SRP_kg_km2,event_NO3_SRP,turb_kg_km2,rain_event_total_mm,rain_event_hrs,rain_int_mmPERmin_max,rain_int_mmPERmin_mean,rain_1d,rain_2d,rain_3d,rain_4d,rain_7d,rain_14d,rain_30d,API_4d,q_event_max,q_event_delta,airT_1d,airT_4d,solarRad_1d,solarRad_4d,dewPoint_1d,dewPoint_4d,q_event_dQRate_cmsPerHr,q_1d,q_4d,q_mm,NO3_1d,SRP_1d,turb_1d,turb_event_max,gw_event_max_well1,gw_event_max_well3,gw_event_max_well5,gw_event_max_well7,gw_event_delta_well1,gw_event_delta_well3,gw_event_delta_well5,gw_event_delta_well7,gw_1d_well1,gw_1d_well3,gw_1d_well5,gw_1d_well7,gw_4d_well1,gw_4d_well3,gw_4d_well5,gw_4d_well7,gw_1d_allWells,gw_4d_allWells,DO_pre_HWp1_15cm,Redox_pre_HWp1_15cm,SoilTemp_pre_HWp1_15cm,VWC_pre_HWp1_15cm,DO_pre_HWp1_30cm,Redox_pre_HWp1_30cm,SoilTemp_pre_HWp1_30cm,VWC_pre_HWp1_30cm,DO_pre_HWp1_45cm,Redox_pre_HWp1_45cm,SoilTemp_pre_HWp1_45cm,VWC_pre_HWp1_45cm,DO_pre_HWp2_15cm,Redox_pre_HWp2_15cm,SoilTemp_pre_HWp2_15cm,VWC_pre_HWp2_15cm,DO_pre_HWp2_30cm,Redox_pre_HWp2_30cm,SoilTemp_pre_HWp2_30cm,VWC_pre_HWp2_30cm,DO_pre_HWp2_45cm,Redox_pre_HWp2_45cm,SoilTemp_pre_HWp2_45cm,VWC_pre_HWp2_45cm,DO_pre_HWp3_15cm,Redox_pre_HWp3_15cm,SoilTemp_pre_HWp3_15cm,VWC_pre_HWp3_15cm,DO_pre_HWp3_30cm,Redox_pre_HWp3_30cm,SoilTemp_pre_HWp3_30cm,VWC_pre_HWp3_30cm,DO_pre_HWp3_45cm,Redox_pre_HWp3_45cm,SoilTemp_pre_HWp3_45cm,VWC_pre_HWp3_45cm,DO_pre_HWp5_15cm,Redox_pre_HWp5_15cm,SoilTemp_pre_HWp5_15cm,VWC_pre_HWp5_15cm,DO_pre_HWp5_30cm,Redox_pre_HWp5_30cm,SoilTemp_pre_HWp5_30cm,VWC_pre_HWp5_30cm,DO_pre_HWp5_45cm,Redox_pre_HWp5_45cm,SoilTemp_pre_HWp5_45cm,VWC_pre_HWp5_45cm,DO_pre_dry_15cm,DO_pre_dry_30cm,DO_pre_dry_45cm,Redox_pre_dry_15cm,Redox_pre_dry_30cm,Redox_pre_dry_45cm,SoilTemp_pre_dry_15cm,SoilTemp_pre_dry_30cm,SoilTemp_pre_dry_45cm,VWC_pre_dry_15cm,VWC_pre_dry_30cm,VWC_pre_dry_45cm,DO_pre_wet_15cm,DO_pre_wet_30cm,DO_pre_wet_45cm,Redox_pre_wet_15cm,Redox_pre_wet_30cm,Redox_pre_wet_45cm,SoilTemp_pre_wet_15cm,SoilTemp_pre_wet_30cm,SoilTemp_pre_wet_45cm,VWC_pre_wet_15cm,VWC_pre_wet_30cm,VWC_pre_wet_45cm,time_sinceLastEvent,multipeak,PET_mmHR,diff_airT_soilT
Hungerford,2017-10-26 14:00:00,299,fall,10.427011496354906,1.1454521469589845,20.12959639183703,132.69612752520072,21.082,20.75,0.1016,0.0168656,0,3.556,3.556,3.556,3.556,5.334,61.722,24.29129,2.412760899,1.6135063269999996,8.2,14.806249999999999,NA,NA,NA,NA,0.10580369357377047,0.7928498413541667,0.6931387578229167,7.274993952883562,1.1185714787938728,0.044904837228339795,5.523805555555556,34.397999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.875176536458333,NA,14.642447916666667,0.2468125,19.272563958333333,NA,14.845833333333333,0.2954583333333333,19.176797890625,NA,13.786197916666667,0.2198984375,19.052057135416668,NA,13.7125,0.47628125,19.737956119791665,NA,13.352604166666667,0.5216822916666667,14.9868134375,NA,13.357291666666667,0.319734375,18.501066666666667,NA,13.091927083333333,0.38910677083333334,13.963850911458334,NA,12.991666666666667,0.30583072916666665,13.518685416666667,NA,12.924479166666666,0.3564192708333333,19.500261328125,NA,13.911979166666667,0.23382552083333333,19.103208385416668,NA,13.061458333333334,0.28946875,19.566430807291667,NA,12.715885416666667,0.29194010416666666,0.7009581183874676,0.7161853154541473,0.9516398644808877,NA,NA,NA,0.6429307132358898,0.7199700957708717,0.6713456763120313,0.40701550182530016,0.7182310733635964,0.3887520583226605,0.8227470915790698,0.8392981037193813,0.7918199577138599,NA,NA,NA,0.6140617142648477,0.629846139437627,0.653039177445363,0.38168992540916796,0.5116779102639404,0.3358183006511201,15.114583333333334,NO,0.0356,7.55706928676411
Hungerford,2017-10-30 01:00:00,303,fall,15.8076227256683,1.2802936790918076,27.302921865775126,235.05621790899622,11.938,20.083333333333332,0.2032,0.009866115702479339,2.794,2.794,12.954,23.876,27.432000000000002,29.21,84.58200000000001,32.1992672625,3.681540387,2.621851135,15.075,13.16875,NA,NA,NA,NA,0.18398955333333333,1.0533598963125,1.254866868690104,7.31897085160274,1.8340171788752535,0.019958602045906756,11.644354166666666,91.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.885255104166667,NA,12.488541666666666,0.309125,19.155996458333334,NA,13.715625,0.3117083333333333,19.029693333333334,NA,12.611458333333333,0.23679166666666665,12.443128125,NA,12.25,0.5835729166666667,16.74796604166667,NA,12.390625,0.5709583333333332,14.827562708333334,NA,12.965625,0.339,18.1687740625,NA,12.042708333333334,0.5091770833333333,15.523472916666666,NA,12.395833333333334,0.35104166666666664,6.598607552083333,NA,12.6,0.36496875,19.183509583333333,NA,12.40625,0.28619791666666666,18.845878854166667,NA,12.104166666666666,0.31690625,19.3399096875,NA,12.239583333333334,0.30483333333333335,0.7032717156778633,0.6840789382477682,0.9445407714434846,NA,NA,NA,0.5472115173187978,0.664028563694719,0.6133062285295215,0.6602084545791226,0.7639185825157416,0.48005010344390797,0.6983206616146643,0.8107035951478456,0.6706802983572278,NA,NA,NA,0.5496468447141573,0.5858562042966434,0.6304831597289735,0.7998738829995338,0.7534178148929754,0.5061744141172562,0.8645833333333334,NO,0.0068,14.527788482681201
Hungerford,2017-11-03 06:15:00,307,fall,32.29153777799292,3.1669757759266557,22.54738347844154,1176.1211685039086,14.478,4.833333333333333,0.6604,0.04907796610169492,3.556,7.8740000000000006,7.8740000000000006,12.7,22.606,47.244,104.394,25.6840021625,6.274332155,4.752342135999999,12.45,9.074999999999998,NA,NA,NA,NA,0.528038015111111,1.43650419,1.6213563785885416,11.730478287575343,2.8214583440631533,0.03485803598649908,8.943233940973006,336.6273333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.39651234375,269.5678787878788,10.1796875,0.3198854166666667,19.631422916666665,305.52181818181816,11.9703125,0.3158020833333333,19.40942520833333,302.3721212121212,11.29375,0.2522760416666667,6.433619286458334,-36.64194512195122,10.127083333333333,0.581234375,12.077957447916667,332.3475609756098,11.019791666666666,0.5740572916666666,14.379598177083333,183.7310975609756,12.105729166666666,0.3397604166666667,19.629792395833334,328.3158536585366,10.496875000000001,0.5220833333333333,11.3599149375,350.5189024390244,11.357291666666667,0.35592708333333334,0.2349098186875,370.63353658536585,11.885416666666666,0.3667552083333333,19.668300833333333,344.81951219512194,10.6046875,0.2877552083333333,19.33410703125,258.6489756097561,10.908854166666666,0.31842708333333336,19.837912708333334,328.7858536585366,11.5453125,0.3073020833333333,0.820633963809324,0.8150264253701909,0.9628661854178973,0.5296471477373268,0,0.14577337353266784,0.4446064646043815,0.5776414328250473,0.5482032345637714,0.7039310089413259,0.7754283203983013,0.5637341139712609,0.6540587201800618,0.6841719630577326,0.5704374674235808,0.33563553174361954,0.6442836051895388,0.41647833114023286,0.46133454893897546,0.5222174260853996,0.5869353535617421,0.8237898901282492,0.7746865010047959,0.5262418486047248,2.3020833333333335,NO,0.0331,12.005393535395617
Hungerford,2017-11-05 22:30:00,309,fall,36.85341930820906,1.80315888488911,45.19557933028031,360.3393515035475,11.938,16.416666666666668,0.2032,0.012058585858585859,0,0,14.478,22.352,33.782000000000004,61.722,109.474,30.7644974625,4.416781064,2.8313121280000004,10.1,9.468749999999998,NA,NA,NA,NA,0.14156560640000002,1.7478274035520833,2.2488352019140625,12.125495499041095,3.634141828242952,0.04138689139280517,11.600770833333334,86.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.478034583333333,346.39479166666666,8.99375,0.32573958333333336,19.560533958333334,357.93333333333334,11.738541666666666,0.3199375,19.280760416666666,367.140625,10.757291666666667,0.288375,3.88046559375,-115.97291666666666,9.4,0.5825208333333333,8.022557364583333,87.29895833333333,10.522916666666667,0.5765104166666666,13.678224791666667,16.276791666666668,11.609375,0.3401666666666667,20.555356458333332,346.7625,9.735416666666667,0.5262083333333334,7.601474791666667,138.421875,10.832291666666666,0.359,-0.44232005520833334,146.640625,11.45,0.36797916666666663,19.865562708333332,455.40416666666664,9.504166666666666,0.2876458333333333,19.484251041666667,431.3197916666667,10.214583333333334,0.31807291666666665,20.020924375,338.6010416666667,11.039583333333333,0.3055,0.8393478959934607,0.7955013636161236,0.95665697379661,0.62814483414854,0.157501039898731,0.3365223113418097,0.3919036211505746,0.5661695518232557,0.5216988536211933,0.727718110152902,0.7870552057402255,0.7588279171885774,0.6409401904056248,0.5654190192231283,0.5520873096926333,0.5146345801522527,0.5666674127379787,0.30060470487580704,0.42016432136411713,0.4922112471825809,0.5595357514742723,0.8321765517404599,0.7857677884567951,0.5293771975375615,0.7395833333333334,NO,0.0086,9.708096378849426
Hungerford,2017-11-19 03:00:00,323,fall,17.81873397443975,1.7416627130477595,22.623768867079594,191.21424051913905,11.200000000000001,13.166666666666666,0.08,0.014088050314465408,0,1,1.2000000000000002,1.2000000000000002,1.2000000000000002,14.154,75.876,12.273975,2.952095204,1.847122873,-2.125798611111111,0.8231684027777778,40.510416666666664,55.21006944444444,-5.945520833333333,-2.6134548611111112,0.10865428664705883,1.04420832840625,1.1001324838203126,7.3342295920479454,2.7953099693777745,0.0015056911927570958,6.560756944444444,64.72733333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7455603125,418.4171875,3.659895833333333,0.32611979166666666,19.957654166666668,421.39088541666666,7.02265625,0.3140078125,19.620439765625,350.94427083333335,5.723697916666667,0.2975625,7.754119346354167,-272.41796875,4.842708333333333,0.6040677083333333,9.700669325520833,57.705807291666666,5.645052083333333,0.5756536458333333,11.095737682291666,453.7096354166667,7.215625,0.34405468749999996,19.937717760416668,137.02526041666667,4.904427083333333,0.44847135416666667,4.638873104166667,153.08333333333334,6.263802083333333,0.365140625,-0.29516253203125,510.0044270833333,7.12734375,0.3728984375,20.49170341145833,507.00598958333336,4.050520833333334,0.2842708333333333,20.054365234375,460.4604166666667,5.150260416666667,0.31284114583333333,20.427928984375,475.3169270833333,6.486979166666667,0.3008151041666667,0.9007600747893968,0.9048808322075066,0.9730494999394851,0.7204827804951338,0.34819635587384923,0.28882262441079076,0.15486812716267984,0.3327489978216316,0.2730079899128958,0.7292630019575682,0.7703836579294185,0.8084809930615174,0.7169614418184735,0.5590667026433104,0.5217244809456049,0.4783623706866186,0.5782155354178877,0.7665996037137301,0.18209379092059128,0.23636279423989814,0.30619996096123886,0.7068565156922536,0.793720764111478,0.5596433114462561,10.802083333333334,NO,5e-4,-2.280666738273791
Hungerford,2017-11-22 09:45:00,326,fall,NA,NA,NA,NA,3.2,3.4166666666666665,0.04,0.01523809523809524,0,0.2,9,11.4,12.600000000000001,13.616000000000001,87.276,12.880215,1.658639161,0.213943687,7.766875,1.113185763888889,71.98611111111111,39.681423611111114,-1.9376041666666666,-3.3672743055555556,0.014262912466666666,1.4753150772083334,1.63740493496875,3.4163299774726026,2.726156000806795,0.01114998330845693,8.0328125,9.387333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.636344791666666,423.35833333333335,3.3208333333333333,0.33425000000000005,20.070795833333335,415.5677083333333,5.494791666666667,0.31928125,19.935981770833333,377.278125,4.895833333333334,0.30977083333333333,7.224548,-232.378125,3.4145833333333333,0.5957708333333334,1.1450798229166668,65.66166666666666,4.7625,0.5784583333333333,10.4095328125,282.57395833333334,6.365625,0.34559375,20.779570416666665,125.846875,3.9656249999999997,0.5364479166666667,5.6556235416666665,175.665625,5.314583333333333,0.3696041666666667,-0.25341732083333335,455.37291666666664,6.320833333333333,0.3739166666666667,20.5657453125,516.0927083333333,3.45625,0.2961770833333333,20.079158333333332,465.7572916666667,4.311458333333333,0.31885416666666666,20.3133278125,489.2083333333333,5.609375,0.3071041666666667,0.8756889793340153,0.9360436265349005,0.9882771862425087,0.7268176885965644,0.33069721578053046,0.36637814008494735,0.13980025228853477,0.2571248114873487,0.23210632631267453,0.7622982910957092,0.785210133255235,0.874459910207873,0.7286219747010187,0.4416770147400924,0.508633729845963,0.5017989156672418,0.5924912540540648,0.7182752545184032,0.13335127973558125,0.18895497105688258,0.25784684730920315,0.8796199624337433,0.822716529475198,0.5902202542391751,1.40625,NO,0.0074,7.627074747711465
Hungerford,2017-11-25 22:15:00,329,fall,NA,NA,NA,NA,8.4,16.083333333333332,0.08,0.00865979381443299,0,0,3.2,3.2,14.600000000000001,15.8,79.808,11.1436,2.805947578,1.4362787000000001,7.036041666666667,2.8174565972222223,15.46875,31.157118055555557,-1.105,-2.8305121527777777,0.09905370344827587,1.3543614001666666,1.4457830512578125,8.578442011767123,2.8374894521422784,0.0030073478074815877,6.509569444444445,10.037333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.564363020833333,463.6515625,3.2239583333333335,0.33475,19.95333260416667,420.4036458333333,5.543229166666666,0.31773958333333335,19.790075833333333,325.15208333333334,4.7703125,0.31177604166666667,4.94870990625,-58.72668229166667,3.5864583333333333,0.5989375,0.6450075302083333,69.7671875,4.746354166666666,0.5781145833333333,9.879872536458333,137.8125,6.125520833333333,0.34540104166666663,20.673398958333333,124.99166666666666,4.065625,0.53625,4.051018015625,123.10729166666667,5.249479166666666,0.3705364583333333,-0.2473849015625,228.425,6.099479166666667,0.373984375,20.477108541666666,518.9588541666667,3.6494791666666666,0.3028385416666667,19.974562135416665,461.7630208333333,4.363020833333334,0.31797395833333336,20.184298958333333,492.5015625,5.4828125,0.30606770833333335,0.8591651205102881,0.9036905371789101,0.9812359371874688,0.7784765370682603,0.34522961735170027,0.21286236469085015,0.1354951451816362,0.25952230571918383,0.22590481582028488,0.7643299296333526,0.7808756772587495,0.8852968910531575,0.6868327127172532,0.40616438935263705,0.4971774631372587,0.557458915059923,0.5695478132953445,0.5979839689695259,0.14076515149200713,0.1882312380413463,0.24639712526155025,0.89521226859572,0.8235673705615596,0.5867074235754323,2.4270833333333335,NO,0.0099,6.900546521485031
Hungerford,2017-11-28 08:00:00,332,fall,50.11288372254524,0.12094324420219217,916.262570857166,123.90160487533979,4.6000000000000005,58.5,0.12,0.0013086770981507825,0,0,8.4,8.4,11.600000000000001,24.200000000000003,71.444,11.80195,1.862932544,0.608628041,-6.669305555555556,0.5111892361111111,32.763888888888886,28.026041666666668,-9.004513888888889,-3.205954861111111,0.01803342343703704,1.6543413384375,1.6997662001848959,16.917420791260273,2.960958373188401,0.01527939589917606,7.600870098038038,18.633333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1778725,470.375,2.7,0.34,20.303,468.9,5.175,0.31975,19.788315,252.875,4.6,0.316,2.7945625,24.57,3.25,0.601,0.480623625,71.245,4.6,0.5785,9.547459,55.9725,5.925000000000001,0.345,21.3481775,127.1,3.7,0.539,2.62086125,126.1,5.1,0.373,-0.249806675,181.60000000000002,5.925000000000001,0.375,20.95101,507.4,2.9,0.308,20.4217875,448.825,4.15,0.318,20.835224999999998,497.275,5.375,0.308,1,1,0.9811509614403755,0.7870964726307529,0.4909652670551289,0,0.11221053362496965,0.24129619365566313,0.21749031818123335,0.7856621342786095,0.7865280421730853,0.9081249208337437,0.6870956655843289,0.3920117058596703,0.5065323344947542,0.5623163822167894,0.5651552497227327,0.5644190991358629,0.11800413275124262,0.17935707088549235,0.23700926063624067,0.9121201041361707,0.8317728540374996,0.5958460912411307,0.22916666666666666,MP,3e-4,-6.781516089180525
Hungerford,2018-03-29 11:30:00,88,spring,NA,NA,NA,NA,14.4,15.583333333333334,0.08,0.015319148936170212,0,0.8,0.8,0.8,0.8,6.4,25.8,15.122,9.23550585,6.979516743,2.8663541666666665,0.34405381944444446,96.35416666666667,182.69618055555554,1.091701388888889,-4.524401041666667,0.34897583714999997,2.6191817088020835,1.8894869017864584,21.042870667253425,2.4797696049824958,0.1010543202113685,11.663754385964912,NA,-0.119,-0.026273545454545456,-0.16,-0.29409090909090907,0.02100000000000002,0.029726454545454545,0.04799999999999999,0.5769090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.513842291666666,539.7604166666666,0.8,0.37804166666666666,19.573392291666668,512.4604166666667,3.9229166666666666,0.3738958333333333,18.414124583333333,450.85625,1.0979166666666667,0.3319166666666667,5.7753401250000005,76.38125,0.9666666666666667,0.6375833333333334,1.0463203145833333,-86.55208333333333,1.5,0.5942083333333333,-0.35487525,345.39375,2.4,0.352,20.35675375,101.61041666666667,1.2916666666666667,0.5455000000000001,10.303645416666667,200.70208333333332,1.9,0.38202083333333337,-0.039704363958333336,212.47708333333333,2.247916666666667,0.3777083333333333,20.839336666666668,507.25416666666666,1.1,0.325375,19.964991458333333,526.90625,1.1020833333333335,0.3304166666666667,20.213007291666667,534.8604166666667,1.50625,0.3222916666666667,0.8475677759776749,0.7990429553998144,0.9148341470694792,0.8760536200190308,0.621868006721942,0.5830721868658283,0.027774884560636048,0.17932225673811888,0.04446560220269418,0.9402359663509865,0.9387611656172206,0.9941452155433269,0.7093726364558877,0.5102167767751914,0.33465825422622325,0.5673604952771819,0.5889282144433164,0.715659633902055,0.012460613522113724,0.01379254939600179,0.025820722824080967,0.9921295552612881,0.8993091142877522,0.6833821409753249,NA,NO,0.0173,2.8385792821060303
Hungerford,2018-04-04 02:30:00,94,spring,13.101435428759409,0.025344176328233645,1143.1227411750901,501.46786290378,14.4,16.333333333333332,0.12,0.014619289340101524,0,0,0.6000000000000001,0.6000000000000001,15.8,15.8,39.4,14.914425,4.378217745,3.1358345389999998,2.4737847222222222,2.3481163194444443,124.71180555555556,179.00086805555554,-2.5527430555555557,-4.274947916666667,0.20905563593333332,1.2446589609583334,1.8612199922890624,6.921839876486302,2.549917483494477,2.435000000000001e-4,9.834648148148148,142.13533333333334,-0.12309090909090908,-0.04536272727272727,-0.196,-0.6241818181818182,0.033909090909090916,0.03463827272727273,0.04799999999999999,0.3078181818181819,-0.16428013468013467,-0.08661019202441078,-0.2588753682659933,-0.9384486005892256,-0.15539921085858585,-0.08090021425189393,-0.25084655145202023,-0.8590520701809764,0.7609830277709989,0.7326710785304252,19.439573125,534.41640625,3.154166666666667,0.36976041666666665,19.794895859375,511.47734375,4.505989583333333,0.3590390625,15.194948671875,451.29791666666665,1.99140625,0.3248489583333333,2.6129213854166666,57.78484375,2.6638020833333336,0.6456067708333334,2.19468631953125,-118.73723958333333,2.7895833333333333,0.5943984375,-0.41727649375,124.14869791666666,2.953385416666667,0.3512239583333333,19.598225807291666,125.690625,3.0497395833333334,0.5435546875,8.747012169270834,191.38671875,2.9283854166666665,0.38206510416666667,-0.093152429453125,-84.77284895833333,2.8955729166666666,0.38102604166666665,20.998662239583332,508.0044270833333,3.31875,0.32254166666666667,20.030674114583334,533.2330729166666,2.4057291666666667,0.3265651041666667,20.434363489583333,535.0177083333333,2.023697916666667,0.3200807291666667,0.8305188313525504,0.8600520453897562,0.7594805012004527,0.8692022102398879,0.6189137893858532,0.5843729340284968,0.1323936164056985,0.20818241579768243,0.08860954929686193,0.9065869530712658,0.896990774637575,0.9559483765639732,0.6514959533165742,0.5053861780450527,0.3378013712946685,0.5725781598399067,0.5788973881225019,0.5427450148240104,0.10315362008551358,0.07745928103044218,0.0588625717033306,0.9907257879516089,0.8916231440050351,0.6910502829242896,3.6458333333333335,NO,0.0025,2.3413911058165238
Hungerford,2018-04-12 18:15:00,102,spring,5.693493592712726,8.090242274394761e-4,15562.145597543737,77.04234537097355,8.4,8.333333333333334,0.12,0.016633663366336635,0,0,0,0,1,30.400000000000002,40.6,8.4,2.102315436,1.365405765,4.148020833333334,-0.25382812499999996,161.17361111111111,190.81597222222223,-1.4218402777777779,-5.629956597222222,0.11620474595744681,0.7588809101354167,0.804747474,3.3224814268561644,2.398683952549683,2.4350000000000004e-4,6.4814375,53.638666666666666,-0.175,-0.06655555555555556,-0.207,-0.8654444444444445,0.02872727272727274,0.022898535353535338,0.08881818181818182,0.16401010101010094,-0.2005219476010101,-0.10699716372053872,-0.31635995370370373,-1.0303315446127945,-0.19512670059974746,-0.09689639551767677,-0.32270573653198653,-1.007051970223064,0.8449945141672792,0.8346978426868629,19.735187473958334,484.75885416666665,1.5377604166666667,0.3618984375,20.020624479166667,497.69765625,2.9697916666666666,0.3250885416666667,20.178897213541667,423.809375,1.4890625,0.3187421875,0.8056246718515625,48.095286458333334,2.3328125,0.638625,0.78704183515625,-147.24635416666666,2.44921875,0.5916328125,-0.39740511432291664,375.7984375,2.9546875,0.3510286458333333,20.944250052083333,134.38307291666666,2.2583333333333333,0.5398151041666667,3.510304375,138.47578125,2.6197916666666665,0.38292447916666666,-0.06933035630208333,55.294494791666665,2.8502604166666665,0.3823515625,20.945784479166665,522.5533854166666,2.5346354166666667,0.3135572916666667,20.23580484375,532.55546875,2.1338541666666666,0.31897135416666667,20.66479421875,541.2822916666667,2.1223958333333335,0.3084661458333333,0.8983789258168232,0.9222248483863607,1,0.8055376191509606,0.5775046619363714,0.503416762151939,0.06056082121075352,0.13214575733749243,0.06379064112296232,0.8746415533569651,0.8015375604041587,0.9229448439896978,0.6475409660646596,0.40624276808270815,0.34375609205004987,0.59877971945054,0.5481788764763655,0.6761231530276189,0.07281348554866622,0.06108378648401146,0.05966006001949315,0.9599621288883937,0.8762996979310548,0.6636404733903769,7.395833333333333,NO,0.1696,4.08746001212258
Hungerford,2018-04-13 21:30:00,103,spring,14.295955118048399,0.11616479384916988,272.1390192758514,344.354519659683,10,39.666666666666664,0.04,0.0041928721174004195,8.4,8.4,8.4,8.4,9.4,24.400000000000002,48.800000000000004,17.98,3.750368678,2.264990552,6.451597222222222,2.365824652777778,90.21875,149.42100694444446,4.900243055555555,-1.7544965277777778,0.24486384345945947,1.5785314554791667,0.9715506062968751,7.464393229130137,1.703078860490044,2.4350000000000004e-4,22.197520833333332,139.45466666666667,-0.16,-0.06945509090909091,-0.18845454545454546,-0.732,0.013818181818181813,0.009362272727272719,0.03209090909090909,0.20690909090909082,-0.1857274537037037,-0.12337192845117845,-0.24113756313131313,-0.9165051704545455,-0.1934548016624579,-0.10652147514204545,-0.3063849610690236,-0.9930344549663299,0.9023295445627311,0.8442195699507867,19.0074175,535.875,6.55,0.36775,19.703377500000002,499.525,4.35,0.33,18.9734425,411.1,2.95,0.32425000000000004,0.30566255,39.3475,5.625,0.62175,0.348410475,-178.875,4.1,0.599,-0.47042795,127,3.475,0.352,20.3378,127.15,5.2,0.54225,2.1592245,121.80000000000001,3.8,0.379,-0.13170094999999998,-330.35,3.5,0.3795,20.681145,521.3,6.5,0.319,19.801765,529.725,4.175,0.324,20.0268825,534.1,2.975,0.31625000000000003,0.7313148460280757,0.8348449939611617,0.941826172340528,0.8710722334440678,0.5829959845979167,0.4659865354261865,0.2833038225184877,0.2004614531908586,0.13597004747629404,0.8984180731178244,0.8153463171767462,0.952711356311486,0.6160361650612726,0.36768304664699375,0.32703683421276125,0.5911943667466053,0.5308932556809698,0.45162005018140455,0.23593633058638633,0.14584872878077781,0.09782277497571791,0.9589457025186221,0.8804077699288297,0.6754306665077442,0.010416666666666666,NO,0.0249,6.168293399703734
Hungerford,2018-04-16 06:00:00,106,spring,45.81455611403263,0.7396114153932145,136.97838545578537,2106.1991320254465,14,47.25,0.12,0.004929577464788733,1.8,2,11.600000000000001,20,20,35.4,54.6,30.9631525,6.473370514,4.728696442,-1.3032291666666667,1.9708159722222223,68.15277777777777,87.27777777777777,-4.324201388888889,-0.9940711805555555,0.24249725343589745,1.6205874729895833,1.7131403339140625,16.603938510945206,2.5273611257069235,2.4350000000000004e-4,13.957777777777778,489.77466666666663,-0.12688888888888888,-0.04155555555555556,-0.1739090909090909,-0.5779090909090908,0.0451111111111111,0.03944444444444444,0.06609090909090909,0.34809090909090923,-0.1795385101010101,-0.08550556165824916,-0.24179482323232324,-0.9357538930976431,-0.18542341593013467,-0.09930408664772727,-0.24988767518939395,-0.9181133914667509,0.901028791239958,0.8864791465218325,19.9292834375,538.103125,2.0364583333333335,0.37514583333333335,20.27062947916667,498.42291666666665,3.459375,0.3611770833333333,14.806121354166667,397.834375,2.678125,0.3323125,1.763695875,32.36208333333333,2.689583333333333,0.6159895833333333,0.4086159395833333,-221.28541666666666,3.125,0.5990416666666667,-0.45881874270833334,93.68229166666667,3.8249999999999997,0.35163541666666664,20.224690520833335,116.22604166666666,3.0989583333333335,0.54325,1.4057045625,106.06770833333333,3.709375,0.38267708333333333,-0.15065337812500001,-356.8333333333333,3.8562499999999997,0.38005208333333335,21.82150083333333,523.30625,2.6791666666666667,0.32095833333333335,20.53018416666667,532.2645833333333,2.9072916666666666,0.3256145833333333,20.9563284375,538.9979166666667,3.0385416666666667,0.3163125,0.9429348496665412,0.9910841344951042,0.7407161518511501,0.8739288516434903,0.5796841308849824,0.4269181035474505,0.0827228645164277,0.15637849473453552,0.12253773014423017,0.9284693931538013,0.9030019036462146,0.9962844637101881,0.6865817005969432,0.37446493309814033,0.3480546479484966,0.5884440826288825,0.5134919626119613,0.4396792264931851,0.09513899538688286,0.1063611707817872,0.11312273545565368,0.9590961575024161,0.8954764357227188,0.6768770503598158,0.6041666666666666,NO,0.0046,-1.3859520311830944
