site,event_start,clust_4cl,clust_5cl,clust_6cl,season,var,term,estimate,std.error,statistic.x,p.value.x,r.squared,adj.r.squared,sigma,statistic.y,p.value.y,df,logLik,AIC,BIC,deviance,df.residual,nobs,.rownames,yield,q_mm,.fitted,.resid,.std.resid,.hat,.sigma,.cooksd,q_event_max,q_event_delta,q_event_dQRate_cmsPerHr,rain_event_total_mm,rain_event_hrs,rain_int_mmPERmin_max,API_4d,solarRad_4d,q_4d,VWC_pre_dry_15cm,SoilTemp_pre_wet_15cm,VWC_pre_wet_15cm,time_sinceLastEvent,PET_mmHR,gw_1d_well1,gw_1d_well3,gw_1d_well5,gw_1d_well7,gw_1d_allWells,gw_4d_well1,gw_4d_well3,gw_4d_well5,gw_4d_well7,gw_4d_allWells,VWC_pre_wet_30cm,diff_airT_soilT,gw_1d_well2,gw_1d_well4a,gw_4d_well2,gw_4d_well4a,event_NO3_SRP,NO3_1d,DO_pre_dry_15cm,Redox_pre_dry_15cm,DO_pre_wet_15cm,Redox_pre_wet_15cm,SRP_1d,turb_event_max
Hungerford,2019-04-19 20:00:00,3,3,2,spring,SRP_kg_km2,q_mm,0.0653517699629651,0.01546366163997849,4.22615105558246,2.97115122017023e-4,0.4266651275867333,0.40277617456951376,0.5842274659048625,17.860352744600732,2.9711512201702455e-4,1,-21.87775989860223,49.75551979720446,53.5298094112689,8.191721566022816,24,26,19,1.0055561498321393,13.166803976191888,0.6746276941312244,0.3309284557009149,0.5780959132344444,0.039926491573171595,0.5926232614075831,0.00694906647177247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-04-19 20:00:00,1,4,4,spring,turb_kg_km2,q_mm,79.38241827158495,15.80787566499439,5.021700572163067,3.934467500656151e-5,0.5123683366119678,0.4920503506374664,608.929917533401,25.217476636462866,3.934467500656173e-5,1,-202.55612942536285,411.1122588507257,414.88654846479017,8899095.467213627,24,26,26,1168.5554650285528,13.166803976191888,788.6676594714756,379.8878055570772,0.6371314699693474,0.04122220346960863,616.7437624987633,0.008726525307824739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-04-23 23:00:00,3,5,1,spring,NO3_kg_km2,q_mm,2.2312177638555313,0.17411212694264633,12.8148326198468,3.1700686807878462e-12,0.8724895957993168,0.867176662290955,6.578072456269128,164.21993507468966,3.170068680787835e-12,1,-84.82913249234227,175.65826498468454,179.432554598749,1038.5048937582374,24,26,20,18.002586488150122,8.42634431536082,19.03824928321009,-1.0356627950599666,-0.16119826202661994,0.0460651082344687,6.715913939753105,6.273993672262139e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-04-23 23:00:00,3,3,2,spring,SRP_kg_km2,q_mm,0.0653517699629651,0.01546366163997849,4.22615105558246,2.97115122017023e-4,0.4266651275867333,0.40277617456951376,0.5842274659048625,17.860352744600732,2.9711512201702455e-4,1,-21.87775989860223,49.75551979720446,53.5298094112689,8.191721566022816,24,26,20,0.39946303925402343,8.42634431536082,0.3648302648578768,0.03463277439614665,0.06069402600908472,0.0460651082344687,0.5967471322691564,8.89437137552562e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-04-23 23:00:00,1,4,4,spring,turb_kg_km2,q_mm,79.38241827158495,15.80787566499439,5.021700572163067,3.934467500656151e-5,0.5123683366119678,0.4920503506374664,608.929917533401,25.217476636462866,3.934467500656173e-5,1,-202.55612942536285,411.1122588507257,414.88654846479017,8899095.467213627,24,26,27,84.9019452533505,8.42634431536082,412.35850787580796,-327.45656262245745,-0.5498308175431571,0.04343471184086804,618.0966147737269,0.006863576646171059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-04-26 11:45:00,3,5,1,spring,NO3_kg_km2,q_mm,2.2312177638555313,0.17411212694264633,12.8148326198468,3.1700686807878462e-12,0.8724895957993168,0.867176662290955,6.578072456269128,164.21993507468966,3.170068680787835e-12,1,-84.82913249234227,175.65826498468454,179.432554598749,1038.5048937582374,24,26,21,47.835744194069896,17.46771321757014,39.21151218739051,8.624232006679385,1.353405067643452,0.06160008401200145,6.458042193902849,0.06011999630094001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-04-26 11:45:00,3,3,2,spring,SRP_kg_km2,q_mm,0.0653517699629651,0.01546366163997849,4.22615105558246,2.97115122017023e-4,0.4266651275867333,0.40277617456951376,0.5842274659048625,17.860352744600732,2.9711512201702455e-4,1,-21.87775989860223,49.75551979720446,53.5298094112689,8.191721566022816,24,26,21,1.2097972100371284,17.46771321757014,0.9556997255053665,0.25409748453176184,0.44897733243651916,0.06160008401200145,0.594281360356175,0.006616254146130972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-04-26 11:45:00,1,5,6,spring,turb_kg_km2,q_mm,79.38241827158495,15.80787566499439,5.021700572163067,3.934467500656151e-5,0.5123683366119678,0.4920503506374664,608.929917533401,25.217476636462866,3.934467500656173e-5,1,-202.55612942536285,411.1122588507257,414.88654846479017,8899095.467213627,24,26,28,1568.2544060231346,17.46771321757014,1130.084235818689,438.17017020444564,0.7443334514563994,0.06542121574467796,614.8051196470009,0.019391337779731208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-05-01 21:15:00,3,5,1,spring,NO3_kg_km2,q_mm,2.2312177638555313,0.17411212694264633,12.8148326198468,3.1700686807878462e-12,0.8724895957993168,0.867176662290955,6.578072456269128,164.21993507468966,3.170068680787835e-12,1,-84.82913249234227,175.65826498468454,179.432554598749,1038.5048937582374,24,26,22,52.51535444967633,20.038983544398928,44.94857621628552,7.566778233390814,1.2038211792229108,0.08693699508547131,6.513521511247957,0.06899185820808364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-05-01 21:15:00,3,3,2,spring,SRP_kg_km2,q_mm,0.0653517699629651,0.01546366163997849,4.22615105558246,2.97115122017023e-4,0.4266651275867333,0.40277617456951376,0.5842274659048625,17.860352744600732,2.9711512201702455e-4,1,-21.87775989860223,49.75551979720446,53.5298094112689,8.191721566022816,24,26,22,0.27071487867432875,20.038983544398928,1.1237367924168795,-0.8530219137425508,-1.5280157984751526,0.08693699508547131,0.5670209170416394,0.11115514558857664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-05-01 21:15:00,1,4,4,spring,turb_kg_km2,q_mm,79.38241827158495,15.80787566499439,5.021700572163067,3.934467500656151e-5,0.5123683366119678,0.4920503506374664,608.929917533401,25.217476636462866,3.934467500656173e-5,1,-202.55612942536285,411.1122588507257,414.88654846479017,8899095.467213627,24,26,29,227.79925184549222,20.038983544398928,1334.1978923923268,-1106.3986405468345,-1.9065703034494528,0.09179686970573277,572.9879531408452,0.18370481105866876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-05-07 06:45:00,4,4,3,spring,NO3_kg_km2,q_mm,2.2312177638555313,0.17411212694264633,12.8148326198468,3.1700686807878462e-12,0.8724895957993168,0.867176662290955,6.578072456269128,164.21993507468966,3.170068680787835e-12,1,-84.82913249234227,175.65826498468454,179.432554598749,1038.5048937582374,24,26,23,8.391508631253293,3.8959617733023446,8.92997927830824,-0.5384706470549467,-0.08540629763446313,0.0813565741353518,6.718531363244437,3.2299475987991843e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-05-07 06:45:00,3,2,2,spring,SRP_kg_km2,q_mm,0.0653517699629651,0.01546366163997849,4.22615105558246,2.97115122017023e-4,0.4266651275867333,0.40277617456951376,0.5842274659048625,17.860352744600732,2.9711512201702455e-4,1,-21.87775989860223,49.75551979720446,53.5298094112689,8.191721566022816,24,26,23,0.017489514484137016,3.8959617733023446,0.06876174712503819,-0.051272232640901166,-0.09156442512764677,0.0813565741353518,0.5966886854758148,3.712523672856616e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-05-07 06:45:00,1,4,4,spring,turb_kg_km2,q_mm,79.38241827158495,15.80787566499439,5.021700572163067,3.934467500656151e-5,0.5123683366119678,0.4920503506374664,608.929917533401,25.217476636462866,3.934467500656173e-5,1,-202.55612942536285,411.1122588507257,414.88654846479017,8899095.467213627,24,26,30,25.754873039857877,3.8959617733023446,52.72578599183578,-26.9709129519779,-0.046024459637412245,0.07385438651137081,621.9992321053421,8.445870568523976e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-05-10 01:15:00,2,3,5,spring,NO3_kg_km2,q_mm,2.2312177638555313,0.17411212694264633,12.8148326198468,3.1700686807878462e-12,0.8724895957993168,0.867176662290955,6.578072456269128,164.21993507468966,3.170068680787835e-12,1,-84.82913249234227,175.65826498468454,179.432554598749,1038.5048937582374,24,26,24,38.53022171916397,17.06575356606748,38.3146526726046,0.21556904655936648,0.03377319671271544,0.058476515956629324,6.719392886544901,3.542131465718749e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-05-10 01:15:00,1,1,4,spring,SRP_kg_km2,q_mm,0.0653517699629651,0.01546366163997849,4.22615105558246,2.97115122017023e-4,0.4266651275867333,0.40277617456951376,0.5842274659048625,17.860352744600732,2.9711512201702455e-4,1,-21.87775989860223,49.75551979720446,53.5298094112689,8.191721566022816,24,26,24,3.006642356291243,17.06575356606748,0.929430950825971,2.077211405465272,3.6642335746641974,0.058476515956629324,0.3961185909162127,0.4169525519629866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-05-13 22:00:00,4,4,2,spring,NO3_kg_km2,q_mm,2.2312177638555313,0.17411212694264633,12.8148326198468,3.1700686807878462e-12,0.8724895957993168,0.867176662290955,6.578072456269128,164.21993507468966,3.170068680787835e-12,1,-84.82913249234227,175.65826498468454,179.432554598749,1038.5048937582374,24,26,25,35.937281784528174,13.011240696146446,29.26815153345591,6.669130251072264,1.034548507536717,0.039628250681577465,6.56801309616797,0.022081941082463398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-05-13 22:00:00,1,2,3,spring,SRP_kg_km2,q_mm,0.0653517699629651,0.01546366163997849,4.22615105558246,2.97115122017023e-4,0.4266651275867333,0.40277617456951376,0.5842274659048625,17.860352744600732,2.9711512201702455e-4,1,-21.87775989860223,49.75551979720446,53.5298094112689,8.191721566022816,24,26,25,0.24886535073885868,13.011240696146446,0.6644613584390102,-0.41559600770015154,-0.7258881531579672,0.039628250681577465,0.5902053621881977,0.010871136450496704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-05-13 22:00:00,1,4,4,spring,turb_kg_km2,q_mm,79.38241827158495,15.80787566499439,5.021700572163067,3.934467500656151e-5,0.5123683366119678,0.4920503506374664,608.929917533401,25.217476636462866,3.934467500656173e-5,1,-202.55612942536285,411.1122588507257,414.88654846479017,8899095.467213627,24,26,32,315.4251793773606,13.011240696146446,776.3186701072086,-460.893490729848,-0.7728262729505188,0.04081413709913775,614.2380891741228,0.012706958451972025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-05-17 07:00:00,4,4,2,spring,NO3_kg_km2,q_mm,2.2312177638555313,0.17411212694264633,12.8148326198468,3.1700686807878462e-12,0.8724895957993168,0.867176662290955,6.578072456269128,164.21993507468966,3.170068680787835e-12,1,-84.82913249234227,175.65826498468454,179.432554598749,1038.5048937582374,24,26,26,9.333717063932154,3.404197926803298,7.832747048377643,1.5009700155545111,0.23879123718372502,0.08691763266517183,6.711565374691985,0.002713967912235552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-05-17 07:00:00,1,2,3,spring,SRP_kg_km2,q_mm,0.0653517699629651,0.01546366163997849,4.22615105558246,2.97115122017023e-4,0.4266651275867333,0.40277617456951376,0.5842274659048625,17.860352744600732,2.9711512201702455e-4,1,-21.87775989860223,49.75551979720446,53.5298094112689,8.191721566022816,24,26,26,0.00925584301375823,3.404197926803298,0.03662410935252963,-0.027368266338771402,-0.049024180114641776,0.08691763266517183,0.5967630526625344,1.1439014638581739e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-05-17 07:00:00,1,4,4,spring,turb_kg_km2,q_mm,79.38241827158495,15.80787566499439,5.021700572163067,3.934467500656151e-5,0.5123683366119678,0.4920503506374664,608.929917533401,25.217476636462866,3.934467500656173e-5,1,-202.55612942536285,411.1122588507257,414.88654846479017,8899095.467213627,24,26,33,17.752716296512713,3.404197926803298,13.688382638204928,4.064333658307785,0.006954244828244856,0.07882078308247045,622.0260561777216,2.0690289666834483e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-05-19 07:00:00,4,4,2,spring,NO3_kg_km2,q_mm,2.2312177638555313,0.17411212694264633,12.8148326198468,3.1700686807878462e-12,0.8724895957993168,0.867176662290955,6.578072456269128,164.21993507468966,3.170068680787835e-12,1,-84.82913249234227,175.65826498468454,179.432554598749,1038.5048937582374,24,26,27,27.820921394125598,11.31034203982126,25.47307623694515,2.3478451571804477,0.36401067503773427,0.03857954701752603,6.700977599429989,0.0026585327305675677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-05-19 07:00:00,1,2,3,spring,SRP_kg_km2,q_mm,0.0653517699629651,0.01546366163997849,4.22615105558246,2.97115122017023e-4,0.4266651275867333,0.40277617456951376,0.5842274659048625,17.860352744600732,2.9711512201702455e-4,1,-21.87775989860223,49.75551979720446,53.5298094112689,8.191721566022816,24,26,27,1.4079028415406636,11.31034203982126,0.5533046207205301,0.8545982208201335,1.4918437374838085,0.03857954701752603,0.5684485633819961,0.044654007657638044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-05-19 07:00:00,1,4,4,spring,turb_kg_km2,q_mm,79.38241827158495,15.80787566499439,5.021700572163067,3.934467500656151e-5,0.5123683366119678,0.4920503506374664,608.929917533401,25.217476636462866,3.934467500656173e-5,1,-202.55612942536285,411.1122588507257,414.88654846479017,8899095.467213627,24,26,34,1032.2764342781159,11.31034203982126,641.2972215332258,390.9792127448901,0.6547979258631076,0.03848044453346079,616.4453855233554,0.008579590379128582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-07-12 00:00:00,3,1,1,summer,turb_kg_km2,q_mm,43.78079241689927,6.916195875101803,6.330183992403893,0.007971104311114334,0.9303479365844574,0.9071305821126098,13.924631478813803,40.07122937768649,0.007971104311114334,1,-18.985925210338433,43.971850420676866,42.80016415797917,581.6860854623168,3,5,4,49.322950377078556,1.3930318388178111,51.84253214195016,-2.519581764871603,-0.2033349698591926,0.20810912011261234,16.936195859838506,0.00543275258931388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-07-12 00:00:00,1,1,4,summer,NO3_kg_km2,q_mm,2.2953794794419777,0.11899348240011955,19.28995969479814,3.042923124556014e-4,0.9920021870291909,0.9893362493722545,0.23957395376370705,372.1025450269369,3.042923124556009e-4,1,1.3268370224568826,3.3463259550862348,2.1746396923885354,0.17218703796592452,3,5,NA,2.226074505672132,1.3930318388178111,1.9378912941967357,0.28818321147539616,1.3517500860724685,0.20810912011261234,0.18345575581971116,0.24009802512965986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-07-12 00:00:00,4,5,5,summer,SRP_kg_km2,q_mm,0.21347198534745904,0.04941056831748879,4.320370977637611,0.022850797125297653,0.8615316790474613,0.8153755720632818,0.09948011412699571,18.665605384413375,0.022850797125297646,1,5.721358957451659,-5.442717914903318,-6.614404177601017,0.029688879320160275,3,5,NA,0.4319312726669569,1.3930318388178111,0.2897687930175455,0.14216247964941142,1.6058909273247857,0.20810912011261234,0.04564795086598944,0.3388658976774811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-07-30 16:00:00,3,1,1,summer,turb_kg_km2,q_mm,43.78079241689927,6.916195875101803,6.330183992403893,0.007971104311114334,0.9303479365844574,0.9071305821126098,13.924631478813803,40.07122937768649,0.007971104311114334,1,-18.985925210338433,43.971850420676866,42.80016415797917,581.6860854623168,3,5,5,61.014759003618906,1.1652610565881703,41.87054680651948,19.144212197099428,1.5783881754070803,0.24128278006602313,7.022562939016108,0.3961357418626475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-07-30 16:00:00,1,1,4,summer,NO3_kg_km2,q_mm,2.2953794794419777,0.11899348240011955,19.28995969479814,3.042923124556014e-4,0.9920021870291909,0.9893362493722545,0.23957395376370705,372.1025450269369,3.042923124556009e-4,1,1.3268370224568826,3.3463259550862348,2.1746396923885354,0.17218703796592452,3,5,NA,1.1743193813927177,1.1652610565881703,1.4150709146503704,-0.24075153325765264,-1.153690963497313,0.24128278006602313,0.21885294814942058,0.2116388404623589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-07-30 16:00:00,4,5,5,summer,SRP_kg_km2,q_mm,0.21347198534745904,0.04941056831748879,4.320370977637611,0.022850797125297653,0.8615316790474613,0.8153755720632818,0.09948011412699571,18.665605384413375,0.022850797125297646,1,5.721358957451659,-5.442717914903318,-6.614404177601017,0.029688879320160275,3,5,NA,0.16461556269201774,1.1652610565881703,0.2411461119308403,-0.07653054923882255,-0.8831990328926387,0.24128278006602313,0.10480784699465642,0.12403194702087701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-08-08 06:15:00,3,1,1,summer,turb_kg_km2,q_mm,43.78079241689927,6.916195875101803,6.330183992403893,0.007971104311114334,0.9303479365844574,0.9071305821126098,13.924631478813803,40.07122937768649,0.007971104311114334,1,-18.985925210338433,43.971850420676866,42.80016415797917,581.6860854623168,3,5,6,136.477679090563,3.349542755394654,137.50013044199824,-1.022451351435251,-0.488847386406389,0.9774383274915892,16.36078494750221,5.176481583070588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-08-08 06:15:00,1,1,4,summer,NO3_kg_km2,q_mm,2.2953794794419777,0.11899348240011955,19.28995969479814,3.042923124556014e-4,0.9920021870291909,0.9893362493722545,0.23957395376370705,372.1025450269369,3.042923124556009e-4,1,1.3268370224568826,3.3463259550862348,2.1746396923885354,0.17218703796592452,3,5,NA,6.397850675727593,3.349542755394654,6.4288263034114355,-0.030975627683842433,-0.8607853557369853,0.9774383274915892,0.25461699410477134,16.050102777251805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-08-08 06:15:00,4,5,5,summer,SRP_kg_km2,q_mm,0.21347198534745904,0.04941056831748879,4.320370977637611,0.022850797125297653,0.8615316790474613,0.8153755720632818,0.09948011412699571,18.665605384413375,0.022850797125297646,1,5.721358957451659,-5.442717914903318,-6.614404177601017,0.029688879320160275,3,5,NA,0.6885571295199673,3.349542755394654,0.7074290627331808,-0.018871933213213565,-1.2629741759176072,0.9774383274915892,0.08337645017077171,34.55230456872469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-09-02 07:00:00,1,1,4,fall,NO3_kg_km2,q_mm,2.9714691068861314,0.5952309337538578,4.992128161327893,1.6080427996628682e-4,0.6242611431584106,0.599211886035638,16.636787166560318,24.921343579122997,1.6080427996628736e-4,1,-70.85554609228068,147.71109218456135,150.21073221673,4151.7403083813915,15,17,13,6.625427411338027,5.819449100153583,22.34978174778181,-15.724354336443785,-0.9801030987488535,0.07004229413052308,16.660179818461287,0.03617517941819694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-09-02 07:00:00,4,5,5,fall,SRP_kg_km2,q_mm,0.34549137954996517,0.05908501540291392,5.84736040422402,3.210081620701866e-5,0.6950700368739956,0.6747413726655953,1.6514343765569561,34.19162369688689,3.21008162070186e-5,1,-31.586020249151506,69.172040498303,71.67168053047166,40.90853250111093,15,17,13,0.9167768160816594,5.819449100153583,1.0062404626629886,-0.08946364658132921,-0.056176370549718156,0.07004229413052308,1.7092171544159585,1.1884325079558504e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-09-02 07:00:00,3,1,1,fall,turb_kg_km2,q_mm,116.16978831793284,23.333070423788577,4.978761312077265,3.205192211100448e-4,0.673807245363573,0.6466245158105374,620.6388744787688,24.78806420263732,3.2051922111004603e-4,1,-108.81657616894702,223.63315233789405,225.55032432673983,4622311.350171275,12,14,13,91.13995545752775,5.819449100153583,127.35839828031487,-36.218442822787125,-0.06121254744070719,0.09113225265416885,648.134949662253,1.8785481234977373e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungerford,2019-10-01 17:45:00,1,1,6,fall,NO3_kg_km2,q_mm,2.9714691068861314,0.5952309337538578,4.992128161327893,1.6080427996628682e-4,0.6242611431584106,0.599211886035638,16.636787166560318,24.921343579122997,1.6080427996628736e-4,1,-70.85554609228068,147.71109218456135,150.21073221673,4151.7403083813915,15,17,14,22.93492609591784,7.716879143292744,27.98793650344745,-5.053010407529609,-0.3133135554712542,0.060269994572639186,17.16426901109586,0.0031479399025596197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
